"","Metabolite.name.mod","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2","Median_Intensity"
"89","Isoleucine",10.537875,0.0171117455293196,0.0634959064505151,0.0156979604178983,0.0123312145741297,0.0118458215144342,0.0437004945905033,0.043003596727356,0.0379751956663216,0.0485066982340832,0.0548804753194425,0.0501908932952957,0.00632085531680803,0.0523347748879327,0.0600700398611141,0.0578312848566669,0.0316863343629428,0.025158279667058,0.0125001820853983,0.0173343754255392,0.0162045900297653,0.0270068660212389,0.00608536674860601,0.136416238174598,0.0398647977488532,0.0183962105770849,0.02214130547238,0.0347230140750734,0.0371854823696413,0.0332046742190081
"90","Isoleucine (not validated)",14.5128,0.020719862095419,0.0755025303850963,0.0113812163104986,0.0093938249539199,0.0122945351275026,0.0289395583185844,0.0329366408209012,0.028353200942569,0.0380771770968591,0.0450293976486542,0.0425831079397351,0.0115723440697095,0.0411502397505236,0.0484843109173559,0.0550162399084489,0.0277145539272555,0.0174882771908647,0.025155663695727,0.0147030596594637,0.014869957675176,0.0185190869781953,0.0106102958874917,0.031996545959518,0.03703294770322,0.0531652223869386,0.0279413139794475,0.119968362726739,0.0994005259441858,0.0286463796305767
"91","Isopentenyladenine",19.876,6.94259160030298e-09,0.00188897863271961,0.000246340184766648,7.01878695060892e-09,0.00113228455972331,0.00280518580485652,0.00836794838607623,0.00940898748049942,0.0779508147906564,0.062641377506924,0.0804085850381764,7.5611795130068e-09,0.245327123100608,0.10232651323575,0.157237904466985,0.00197227891464666,0.00691860135237127,0.00334925593644845,0.0438076927515284,0.0185965311889041,0.172071821397262,7.94707571732026e-09,0.0016698597296232,8.35250573020291e-09,5.98955679764332e-09,6.45574659019688e-09,7.15718753705304e-09,0.00187185811684326,0.00238873235975159
"92","Isopongaflavone",24.14,0.0351981235567162,0.0413713932039417,0.0317658730131491,0.0305063908115596,0.0396410035914638,0.0419617101755022,0.0421830850120824,0.0409350823556934,0.0371439771789811,0.0392821632739877,0.0388017723140044,0.0337584674289339,0.0357558195781281,0.0403713691797111,0.0424670552257125,0.0369700404581162,0.0327041174361624,0.0282461924321625,0.0338380944404139,0.0380433215125063,0.0364361503647972,0.0346054071258859,0.0328574381792619,0.0309658257782474,0.0327963574815832,0.0285549340323755,0.0321462309548355,0.030692603904085,0.0354769715674221
"93","Kynurenine",3.748,0.00347689342552797,0.114727883612007,0.0183612941810842,0.0153878379140098,0.0132211130709585,0.0241925165770001,0.0217515148201997,0.0199551135080334,0.0257814315627964,0.0239021403460268,0.0192748879292655,0.00279707327229543,0.0317664802537493,0.0264551441765134,0.0370211613819884,0.00501378316037575,0.00501131137243475,0.00455918343112154,0.00478244211863876,0.00216583879208301,0.0173608739771343,0.00332870385325584,0.109364757692198,0.123113980027169,0.10743944413805,0.0982827384062356,0.0584859586097148,0.0630184983901337,0.0208533141641165
"94","L-Glutamic acid",6.24,0.0302934398021861,0.0436461184728832,0.00696044072572567,0.00616625646305411,0.0221318198046498,0.0214774148465279,0.0262807093672319,0.0212999572798315,0.037368476332168,0.0371975476534061,0.0361768820862089,0.0325986253157041,0.0533704933723415,0.0497188891198368,0.0605739608983224,0.0354631783270475,0.0353083086885638,0.0279608187123558,0.0512360259464079,0.052816268895888,0.0565907654540151,0.0303745329002671,0.0289478769398368,0.0269267576886278,0.0234783488928772,0.0271293890910054,0.0634711933421143,0.0550355035809154,0.0339534670021339
"95","L-Histidinol",1.6365,0.0485881037455372,0.000558997551160346,0.00166535220778218,0.0015688888102015,0.00142195110012993,0.00413219175226047,0.0194044885154503,0.0100566831249125,0.0389277507829439,0.0119697586196644,0.0144182034385841,0.00101516141374243,0.219797613857857,0.0542229643308741,0.185176967487516,0.0334600290279028,0.0262814513949062,0.0735715811950144,0.126100580870616,0.0644980630457027,0.0600813452509877,0.0013422845391876,5.88141664487338e-06,8.49302111457011e-06,1.61892748424415e-05,0.000211749705651426,0.000804960460266523,0.000692314058546439,0.0110132208722884
"96","L-Saccharopine",1.87,0.00620673940643321,0.00166704031099895,0.00498120518758428,0.00356228597486241,0.00673368472818977,0.118158394127617,0.0345376864612611,0.031288351919115,0.00192046798198865,0.0206885543612657,0.00127508874475852,0.0144440553378644,0.246414809781602,0.070181007384613,0.209863591461443,0.00957718955818604,0.0726362119946179,0.0343085455456129,0.0433184166496056,0.0103205491115691,0.0280124125470378,0.0049202383107945,0.00439482322128342,0.00537977765967886,0.00565337106451727,0.00400553819836182,0.00259463376641077,0.00295532920272643,0.00815543714318791
"97","Leu-Leu-Tyr",16.9835,0.0548642065947208,0.00759940883847593,0.0956903330969368,0.103486702848119,0.113410717657333,0.00408531377627171,0.00191761066897432,0.00448110175021944,0.0115342876780572,0.00482312353966148,0.00430600928924815,0.0843895596911901,0.0121830077364075,0.00762045507075854,0.0149508576404166,0.0516584342886967,0.0353566367349301,0.042099447142635,0.0387844973612081,0.0374902601430953,0.016114355544627,0.0662137294046447,0.0368840971656823,0.0536597644503213,0.0400827130963779,0.0263232287119255,0.0146764912726742,0.0153136488063914,0.0308399327234278
"98","Luteolin",18.746,0.0182769675967723,8.56179573297784e-08,0.33975324393422,0.353697739698542,0.235506520816776,8.90791905401479e-08,8.68908379296487e-08,8.97330828917258e-08,7.83877187481326e-08,8.89377956993394e-08,0.00310804694889261,0.0236795164086591,9.34531580657365e-08,8.19848350341142e-08,1.03386945220486e-07,9.85388895389102e-08,9.19588888581144e-08,9.87983932517342e-08,8.6474353382796e-08,8.20209716010828e-08,9.30384034093536e-08,0.0243691851758519,7.74507955287139e-08,0.000949032038550267,0.000658064396434127,7.44641490030573e-08,9.70398772344216e-08,8.57290594065967e-08,9.32457807375451e-08
"99","Luvangetin",21.2815,1.36277324673409e-07,1.48825484378516e-07,0.251295678761477,0.324652896724181,0.244099046237678,0.0021792207874796,1.37523397944296e-07,1.3039520826186e-07,1.44815187322353e-07,0.000316107083602075,1.49782595005798e-07,1.46301830222273e-07,0.0385748844808433,0.0381484829936322,0.0363515153654497,0.00304881115854082,0.00176442510224799,1.41077371885055e-07,0.0186669127488588,0.0165893640951602,0.0194771027038637,0.00168307182655414,0.000597070168236512,0.000477245429158672,0.00117201271678175,0.000904755540003466,1.2889130628798e-07,1.32186544513676e-07,0.00103838412839261
"100","Lysine",2.119,0.00158428117284689,0.0185152048304622,0.00391367199538916,0.0036381152245852,0.00320432932268853,0.0666421235523886,0.0695839129533041,0.0478045199650692,0.0665340719013548,0.0666283432075974,0.0691275493296375,0.00124754284790784,0.0547378036302808,0.0748168785791629,0.0739762864145284,0.00726640368950688,0.00911581676349416,0.00747629948902632,0.0996073644022062,0.0832420186144784,0.0211017523331841,0.00171309984285577,0.0244290961498396,0.0262116644586932,0.0273565944116451,0.0244569759557157,0.0224163153102129,0.0236519636519382,0.0244430360527776
"101","Maltol",5.0595,0.0168514639298268,0.0811694375710009,0.0283568257832568,0.0240562237204146,0.0266145588338739,0.0281192618324431,0.0108459525963153,0.00952644252472755,0.00381180565671309,0.00236642015938979,0.00200703168891198,0.026830815585052,0.00123202269115199,0.00560199833653117,0.0030377661018007,0.00173388782153571,0.00142180542580317,0.00143893451033256,0.000757372803876331,7.58011149869097e-05,0.000247407271827515,0.0132241083692225,0.108740014156015,0.151404203345001,0.113455551724843,0.0971286121536419,0.141039360181338,0.0989049141101657,0.0120350304827689
"102","Maltose",1.803,0.0175135357057394,0.00935769571371014,0.120686061084673,0.116792871984881,0.111972655562847,0.0130437894606662,0.0154895354211801,0.0175322026368058,0.00145248786286028,0.0010421061415657,0.00199483199325897,0.0175182460528309,0.00178292937260987,0.00161040079529268,0.00158555516819574,0.00220974400232765,0.00341385313079616,0.00236110993998572,0.00150202888993499,0.00187772753084478,0.0016404801413802,0.0136064530204422,0.129124153603449,0.126917123381339,0.128267350190367,0.125742899757514,0.00711985439406085,0.00684231706044102,0.0082387750538855
"103","Melezitose",1.778,0.0095125412922204,0.0393735201832847,0.153569552108321,0.138489069031582,0.154352929324558,0.00127871741895009,0.00205916195526095,0.00134197059450043,0.00115328190599491,0.000861715252937628,0.00307066635967787,0.016679496288714,0.000306941409193166,0.000774334620503231,0.000451852713682535,0.005449960569044,0.00544887047556658,0.00348340355125038,0.00421123847608341,0.00487946160322015,0.00348088849414606,0.0095482392963984,0.0914799331354143,0.0979694677691769,0.08644773551916,0.0855316311234972,0.040499733596977,0.0382936859306845,0.00544941552230529
"104","Melibiose",1.777,0.0172819015952163,0.0133248596813769,0.0124554865517546,0.0408257461606957,0.0598822307613726,0.102541006073905,0.0801437737230741,0.0913833697942951,0.0209177016492131,0.0147701117206001,0.034998844906703,0.0159310854746749,0.00229691260355312,0.00408781702803688,0.00227360190200922,0.0412144569779522,0.0310017592566652,0.030282665930256,0.0154593936007815,0.0223403974791631,0.00418270302345282,0.00259807940440976,0.0949926496904727,0.104786834968132,0.0952671768585954,0.0123108711688212,0.0177750089384421,0.0146735530763758,0.0193463552938276
"105","Methionine",7.62518181818182,0.00481692714771563,0.0780373301580504,0.00225941429904816,0.00172883092003838,0.000727750180023421,0.0387715747421025,0.0395171163527738,0.0319070195120986,0.0511012126004303,0.0555690295469184,0.0497729949214564,0.00504714819126208,0.0502808674145767,0.0539337523514206,0.0518072814972424,0.0370587074211238,0.0200490753389894,0.0208080897645025,0.0264633990082427,0.0262511266587271,0.0298254353026755,0.00562666164800266,0.0403116244364878,0.0436563696509697,0.038470042566591,0.0375482397108514,0.0810339461173633,0.0776190325403155,0.0380091411387212
"106","Methioninesulfoxide",1.768,0.021494547782253,0.0381090051666667,0.0498739106746868,0.0454319234036706,0.0618672968217028,0.0884057135492863,0.0800667046487785,0.0576835619528265,0.0279292367902864,0.0513806856207691,0.0235548740113124,0.0202507027203922,0.0573922758592489,0.0267768836882473,0.0626315296934389,0.00888178299807026,0.0173559157395013,0.0130867901527817,0.00642172284306576,0.00523479330111285,0.0319615279191346,0.0236178435880724,0.0204695575936307,0.0206388085900046,0.0211163795105367,0.034765130669288,0.0402001412316478,0.0434007534795866,0.0299453823547105
"107","Methohexital",12.33,0.0152961089684351,0.00980871774867948,0.0345839015983947,0.00771180303094563,0.0366659816738916,0.0277947705223487,0.02583384002512,0.022176625244415,0.0480394926704505,0.0359947141126706,0.0159375170574612,0.0182188187706912,0.0450566835483627,0.00855528557351963,0.0574195510694921,0.0119395809746094,0.0143747445541173,0.0583309306284582,0.00894555077698341,0.00869916258444573,0.0330966336202822,0.0213507350660322,0.0447539997904131,0.127808311888083,0.118459063899841,0.0331328643811301,0.05360476576195,0.0564098444587761,0.0304457020713155
"108","N,N-Dimethylarginine",1.863,0.0587969211494048,0.0124630866125356,0.00745310504956445,0.0107163772973939,0.00971878009344519,0.040297332926065,0.0502007364911512,0.0479649297495122,0.0391486487493247,0.04660571972397,0.0430013847374012,0.0548151073681829,0.0529468793812819,0.0443690220696481,0.0492945828377044,0.0220204569642969,0.023333198620669,0.0245031215194036,0.0467854568122736,0.0478164200598391,0.0495568838952546,0.0492794986859788,0.0338722274757535,0.0338980253070384,0.0345299869459019,0.0351885918740045,0.0164041025019951,0.0150194151010054,0.0397229908376949
"109","N-Acetylleucine",5.538,0.000543599839345856,0.00170326259471194,0.0135507336264216,0.0174099801846674,0.00966924569763159,0.0417701351358017,0.393634563541567,0.0119780958685582,0.090248198483558,0.173643680890127,0.0597462215829614,0.000448561195367876,0.014373076611219,0.0104100101010394,0.0073320348982546,0.0596668556146001,0.0374424369129863,0.0129939503011159,0.00678112882630513,0.00553085265301752,0.0117660883587652,0.000374772855681808,0.00367972527827873,0.00394793546379388,0.00281478949268794,0.00445011795301765,0.00180551527908403,0.00228443075943286,0.0100396278993355
"110","N-Acetylmethionine",3.984,0.00136232461966671,0.00140948209067294,0.00340619095308911,0.00437337160880768,0.000598031081604702,0.100612775623026,0.145503012327912,0.0635039671727196,0.0690120628170372,0.100476774980337,0.0529250580488001,2.72405054690553e-05,0.0771272829847853,0.105383115119225,0.0893526102084856,0.0215984349901473,0.0132036115354943,0.00351887043725014,0.0052002354671242,0.004562377415985,0.0277848073860267,2.56950436203126e-05,0.027438442931872,0.0286596780232123,0.0270800489368406,0.0248342283321028,0.000472389210225834,0.000547880148459014,0.0232163316611251
"111","N-Acetylphenylalanine",9.521,0.000900119084445253,0.000725225371972584,0.0149960688094887,0.0151084242650038,0.0130692702810767,0.180127911159196,0.339073784572894,0.0665143713114558,0.0716778539177675,0.109775139704064,0.0457522535363292,0.000383890865256382,0.0193900357533432,0.0115554810038919,0.0161150217760178,0.024591981638461,0.0138745983071556,0.0109321991595565,0.00582645315251002,0.00440039416274478,0.0142770872597583,8.74218476025206e-05,0.00439760986818016,0.00511680815940356,0.000177069463614489,0.00490236746065967,0.00339031211541931,0.00286084599273156,0.0123123756424843
"112","N6-Isopentenyladenosine",18.998,0.000238539224224971,2.98473068236117e-08,0.00254152970390487,0.00126045668597398,0.00289844862663268,0.0188059510370107,0.0232174858726618,0.0103683199007837,0.0145635633524511,0.00936369218916506,0.0158994296226334,0.000976553056076096,0.00571972903025706,0.346446334615758,0.298854814192597,0.0491043099943098,0.0309992718669955,0.0364025518553446,0.00684214316463878,0.0504841210460734,0.0603190224915485,0.000371644874125599,0.00313616150250583,0.00143915981415957,0.00498963966721568,0.00333668870254714,0.000788760096020498,0.000631647967078576,0.00628093609744792
"113","N8-Acetylspermidine",1.755,0.00856685982629322,0.00617127325405689,0.0239893952871691,0.0265017293188789,0.0213246555315919,0.0483497343016248,0.0217985661894387,0.0400285355744609,0.0593660194849549,0.041505129941934,0.0448582239222486,0.0158836229953659,0.0400983548839213,0.0252710455870896,0.0307561697047386,0.0555211806220138,0.0525724377118056,0.0542491756738159,0.0740493869304445,0.0588552538057686,0.180415860918224,0.015926202079713,0.0102890745522336,0.00761109917409715,0.00720045876429824,0.0086082319685293,0.011569380410309,0.0086629415849796,0.0258863874529843
"114","NIACIN",3.5045,0.00218870598952423,0.00631841713235345,0.009084802795463,0.00962572836374986,0.0106101754239903,0.0551221543768764,0.0631562889742437,0.0534201131262041,0.0528565087926402,0.0384930365531368,0.0427245601621475,0.00229092720722162,0.0575294490861183,0.0664061203710512,0.0517365521726191,0.0353126291078331,0.0319796584378718,0.0361148371368528,0.0828883097486261,0.168577973335485,0.0800400409526076,0.00227310141253223,0.00543031249501311,0.00556420517485225,0.00486123309057705,0.00510063419139811,0.0107736945990712,0.00951982978994024,0.0336461437728524
"115","NIACINAMIDE",6.6325,0.00128847284431347,6.8422429857476e-05,0.00873049571390155,0.00761587159884427,0.0122865875091214,0.0294654730306998,0.0188779161162883,0.0173129024145847,0.0166069645694005,0.0208821132797428,0.0149897473030321,0.00132138907692072,0.0470706232405733,0.119280708728322,0.131520233573627,0.129927683237066,0.0722671784186394,0.152169451312705,0.0911005601996383,0.0551239051623992,0.0188876863757353,0.00104898195040992,0.00528036767270796,0.00754359081577219,0.00895132552788586,0.0101808297726025,9.82600444865656e-05,0.000102258080722237,0.0157983559362163
"116","O-Acetyl-L-homoserine",2.0595,0.00379602299318864,0.0209263686635212,0.0105394209126133,0.0136920786711676,0.0115973592055509,0.0588680158297976,0.0654735550056052,0.046037683801725,0.0313847191714901,0.0441161224492492,0.0418620197407184,0.0221814264712895,0.038868818617926,0.0842720639606582,0.0535565450074024,0.0595164918307194,0.0334397633215597,0.0362085869069097,0.0153387051379455,0.0220005345445872,0.0246751022681332,0.0370140212247076,0.0343721255216381,0.00904260169838852,0.00645999380693762,0.0090651447908096,0.0913771266568978,0.0743175817888627,0.0339059444215989
"117","Ornithine",1.574,0.00365755071681129,0.000499489549836018,0.00347239918134467,0.00353416026916121,0.00155222816874162,0.131444516481121,0.129944163758901,0.0658653547110641,0.0443099930357349,0.0674075908893142,0.0362391331166582,0.00184762031531529,0.0402145857544619,0.0504268955273355,0.139303022431981,0.0688923417008846,0.0663819556050424,0.0881596161070485,0.0246232060931293,0.0158549697723737,0.010918311336156,0.0028696880674232,0.000375140750896659,0.000313359118348815,0.000376860465757494,0.000352162073198903,0.000481750987132343,0.000681934014825999,0.0133866405542648
"118","Pantethine",17.971,3.26400622313125e-07,0.0052215076878676,0.013362223505495,0.00861571656856335,0.0045493977817814,0.120403535018984,0.133135386212721,0.0518262440644178,0.0430263435312059,0.0946269353114489,0.149054104689523,3.11770134349282e-07,2.70064120881747e-07,3.79807020864258e-07,2.90555865165742e-07,0.00583033801545611,0.00664839486429019,3.678496077397e-07,0.0059251227458016,0.00328676823465071,0.00802142708028921,2.99171560981316e-07,0.0806189908304752,0.0686677672880778,0.087759889307839,0.0733073721285687,0.0147018656460314,0.0214084238675791,0.00831857182442628
"119","Pantothenic acid",3.346,0.00374873932736401,0.00223855664145239,0.00992576781684538,0.0100284982735276,0.00859998597944493,0.0786393466495862,0.0565521796065292,0.0962273983277987,0.0343961368998787,0.0824443777217588,0.0438636977279859,0.00327908157082873,0.0776243902965064,0.0891300440405275,0.0925923800579997,0.0785459078703884,0.0457260984341649,0.0446465805826986,0.0297267983247522,0.0237883113691141,0.0319383267854285,0.00317070061779552,0.0128582067754392,0.0133017755574921,0.0107073079157453,0.00974145209519794,0.00377874734991239,0.00277920538383661,0.0267575548469331
"120","Phenanthridine",11.55,0.000284132362291157,0.0081552461436555,0.0264722920208844,0.0760191411434508,0.0301305399249709,0.00778057283463672,0.0504859380724419,0.00670562872508199,0.148224015273164,0.0815121772761994,0.00194391850020103,0.00185184666790071,0.234892914991586,0.0336641737434404,0.0790298681898774,0.0275265473054139,0.0131472452982567,0.0110019059962776,0.0251021056937396,0.0273704407165874,0.0381429325749005,0.008125197046843,0.00501120083364155,0.00635991102318093,0.00629294571427272,0.00864504204774054,0.0205069120795795,0.0156152077997833,0.0180610599396814
"121","Phenylacetaldehyde",8.6635,3.24285944323211e-05,0.00219012257646515,0.00415365024492979,0.00491043856096229,0.00280924902173767,0.0129072949161364,0.133715737663518,0.00560545493280827,0.0109021017565382,0.00814346657410188,0.0823930232949309,3.07191664054751e-05,0.103009339535854,0.0613896721890632,0.352739227691309,0.107224334393051,0.0731960904495693,0.00627748859058449,0.000852938528415615,0.00085894718926252,0.0203679808900275,3.06326811355008e-05,0.000777386785536158,0.00089448843736014,0.000733893391971595,0.000946211028098487,0.00140999985485796,0.00149768106093639,0.00453204440294604
"122","Phenylalanine",12.69728,0.0199167028247254,0.0334759166482963,0.0290630105781034,0.0246755306607036,0.0251183482578396,0.054208826243068,0.0449068607621303,0.0456616820897428,0.0449244527314594,0.052966689313451,0.0510335764533807,0.0197028926992703,0.0497406107388652,0.0513183759620757,0.0654355602109286,0.0342040215886104,0.026136231538282,0.0245427872193854,0.0223477376805928,0.0220479451429107,0.0250607457788804,0.0235792251364057,0.0336648511615667,0.0368209063659387,0.0347794230465593,0.0316334031403677,0.0371133483538018,0.0359203376726582,0.0339344363750885
"123","Phosphocholine",1.709,0.0160992165032765,0.00634517658551158,0.0214682089598198,0.0209565750606569,0.0437945688306903,0.0346284287161226,0.0294275303059198,0.0789471091854333,0.07553812838704,0.0360809967758623,0.0561814360773529,0.0163293914046072,0.107343785000606,0.0877231462743382,0.107862764584075,0.0453188033874999,0.0159269767123053,0.0280258331859133,0.0215688490879042,0.0248362042017444,0.0468416080978467,0.0148159839854604,0.00844861035004529,0.00622440924192157,0.00744120453117615,0.0077265702908025,0.021125716175866,0.0129727681002016,0.0232025266448243
"124","Phosphonoacetic acid",11.998,0.00122539338901447,0.0420870996614955,0.0319612013559302,0.0370625880720239,0.0315220652924807,0.0271653086065434,0.0232967191961124,0.0346739174317159,0.0351109388723036,0.0427258715465526,0.03726186797228,0.000598582548405603,0.0317636242041483,0.0478376077145531,0.0599464692751045,0.0650900671932402,0.0717171825488858,0.06546747708459,0.0619509413246533,0.0769741941902419,0.0815054213217008,0.00357692135363552,0.000315122804393587,0.00372957723262036,0.00556578153870724,0.017442517320745,0.028441044658738,0.0339844962891842,0.0343292068604501
"125","Pyridoxamine",2.165,0.00823833359424831,0.00739629367862918,0.00383249746850012,0.00455784961996413,0.00396784533800584,0.108211846039609,0.0937643109309293,0.0516698672047818,0.0734969451938297,0.0762494349444705,0.056313571763628,0.0101841659416978,0.0566216161045241,0.068566660028808,0.0644568800667261,0.0463345889050321,0.0619499740532974,0.0315298288278512,0.0188070865075386,0.0204098681848455,0.024278777346175,0.00350585690241627,0.0353133302114388,0.00406994713164157,0.00259524518086632,0.037947201597447,0.0122349250055405,0.0134952522275581,0.0279043030870131
"126","Pyroglutamic acid",8.12655555555556,0.0102392293098396,0.0190810282637982,0.00883114178803803,0.00677265643575806,0.00652447850946843,0.0410321910838337,0.0493366099109623,0.0423903651445714,0.0523493709372887,0.0497989378153454,0.0513989830384493,0.00657708970266933,0.065112765383623,0.0634878826969199,0.0701408443349851,0.0550833969931382,0.0597773952448785,0.0464811785416998,0.0525192814792499,0.0496113869955161,0.0537294725810035,0.00597877865181447,0.0136241578026655,0.0120175136919781,0.00860041285705859,0.00723045307444254,0.0420544836082806,0.0502185141227239,0.0444357718431356
"127","RETUSIN 7-METHYL ETHER",10.846,0.0338461030370775,0.0447511798403232,0.0514576034965813,0.0952969730440151,0.0463305225403164,0.00971869106736449,0.0128035917233117,0.0205119728959866,0.0310354882133975,0.0502422564684704,0.0352338517783625,0.0480379230495355,0.0189416387361217,0.0220174427530667,0.0394211155318703,0.0329974048216396,0.030349353498423,0.050348214059767,0.0128822969650917,0.0185819906448428,0.0134130787106651,0.0475799633853344,0.0313580618807208,0.0316841349417907,0.0322196485014987,0.038071637192926,0.0510329950414473,0.0498348661800519,0.0334217539293586
"128","RUTOSIDE  (rutin)",18.759,7.54928207461611e-08,0.00794637180656544,0.340955241144622,0.396404510415555,0.241967711826959,1.07517840627477e-07,7.77870575753812e-08,9.549510211172e-08,1.02904912316599e-07,8.8046487777664e-08,9.24102519606785e-08,9.99395787896452e-08,7.42381237788667e-08,9.89660665453659e-08,8.01032067405937e-08,7.97669234029068e-08,8.71903757831302e-08,7.69936229222712e-08,9.36038590584294e-08,8.46067451108493e-08,7.26562209062651e-08,7.38213258313048e-08,7.94560513375486e-08,9.67747445536172e-08,1.01842962985193e-07,1.01032161337896e-07,0.00592935840705409,0.00679486575280128,9.45494805850747e-08
"129","Riboflavin",17.064,4.58317979376492e-09,0.000222330484548507,0.00471878457476883,0.00557427626545822,0.00367958844594668,0.00641081626025495,0.00465990855682567,0.00503631776803394,0.0919696676498912,0.101117611839749,0.0979019395111691,4.02259821441635e-09,0.192363626907568,0.164775369776658,0.209586864315959,0.00388888299177207,0.00675531604622304,0.00312588170865387,0.0197890304947043,0.0209427345345134,0.0568249176292277,3.86348193582463e-09,3.76718920335606e-05,3.95513861709428e-09,2.3347062800736e-05,3.71998714749254e-09,0.000309781079956758,0.000285314058897592,0.00468934656579725
"130","S-Adenosyl-homocysteine",10.0765,0.00129341337127054,2.45503579885765e-08,0.00142944434628829,0.00173752850942808,0.000664011418621765,0.0625484785969321,0.0271678685444625,0.00444984420093896,0.0022677752490935,0.00200705145451501,0.00143265442480946,0.00283666626808181,0.160011693802306,0.0925110274507699,0.510149141130205,0.0246519683658805,0.0131117411242822,0.0264613698802693,0.00810961005926822,0.00221605524334156,0.0457618774471774,0.000727296824845211,0.00222552339325828,0.0020355138687566,0.00179038033019465,0.00190349004524356,0.000252060389278076,0.00024648971012348,0.00222078931829992
"131","Serine",3.1074,0.00800243345631376,0.0452257896712077,0.0139353954286465,0.0104779406907737,0.0134951496627387,0.0596273148619577,0.0775023421012685,0.0439205717674455,0.0524548491887007,0.053965209018967,0.05641370080407,0.00784598395574399,0.0488370910208605,0.0876414000096001,0.0946942237762123,0.012943240907593,0.0111424433998351,0.0138093942505509,0.0059197466072909,0.00578824289297385,0.0167014005169425,0.00781940980826184,0.0401761049967304,0.0337941614145399,0.0335459370258049,0.0322036167064913,0.0616662021603316,0.0504507038981475,0.0336700492201724
"132","Sotalol",12.4475,0.000109599311698849,0.0263018083538165,0.0203980871503766,0.0205419293869914,0.00879301938658912,0.300873814583971,0.227070019549207,0.106244387466772,0.020011802099674,0.0437324728299836,0.0234458317535977,0.000526174934559809,0.000825981883521567,0.00054539654387863,0.010976471026766,0.0119771493258911,0.0254081276539953,0.00518542287263855,0.00423067524972985,0.00443836970141499,0.00589725509135761,0.000108266166801496,0.0162016185832652,0.018592934744987,0.0176908989112342,0.022774221113317,0.022707205375909,0.034391058948055,0.0181419168281106
"133","Spermidine",14.9525,0.0151998430253743,0.0105407040138468,0.0466206225078129,0.0447676919078473,0.0411045829066226,0.0491263261059505,0.047553927636578,0.0459471200053827,0.0603198908622276,0.0480345264355579,0.0568873478203109,0.0156882473254424,0.0397458650441789,0.0451932719741971,0.0497732911887732,0.0390195721713575,0.0367081189585308,0.0340773519688804,0.0436166797369814,0.0479228211547801,0.0327542826531437,0.014347426445711,0.0296639185298403,0.0227094694908225,0.0279607977378293,0.0295686799988881,0.0148437514413154,0.0103038709518165,0.0393827186077682
"134","Spermine",11.2076,0.000525572722241422,5.67198633630334e-08,0.0177829265127486,0.0171701244665384,0.0181462059138455,0.0795344682735627,0.0735991331852259,0.121514263924093,0.0851080664818051,0.0746188426351649,0.0805285043955565,0.00149744912609781,0.0484177720835237,0.0643596040055561,0.0487810926235554,0.0510224851179602,0.0581749508902413,0.0374336909476107,0.0385133869654581,0.0359161910278695,0.0380878851503349,0.00626631267310127,3.56111751483594e-06,6.59322409733724e-08,6.41617167631334e-08,5.74486565671614e-08,0.00152330614423665,0.0014739593536802,0.0366749409877401
"135","TRYPTOPHAN",13.8211,0.00979627871470844,0.0353871274907879,0.0210723473508289,0.0162487437948914,0.0195244744949223,0.0368748459291466,0.0287096541741301,0.0246472265747431,0.0482630879946241,0.0519927172436468,0.0443471112620105,0.00719588263340647,0.0755512652150627,0.0438432529668165,0.0631726443172654,0.0268891388975722,0.0200309580446707,0.019329633184686,0.0231530170267995,0.0279800193214073,0.0289014217421468,0.00877028550728233,0.0570269222905018,0.0628414265742635,0.055606122657881,0.0555408266111934,0.0475185268302176,0.0397850411543868,0.0321442746164673
"136","Thiamine",2.085,0.0739743662477594,0.0557288218100177,0.00101881504470736,0.0876238496983671,0.124657117036362,0.00576720669410581,0.00508156368990714,0.0093496596424401,0.0252085765827059,0.0181416630844115,0.0235375305138924,0.0799404323378454,0.0687940542216984,0.0419106096020055,0.049627197402687,0.034025186562782,0.0421792098366774,0.046287809572767,0.00798637224653089,0.00815354293435331,0.0251362085568367,0.0692275671177228,0.000488806749826765,0.000516479318325297,0.000513308372693251,0.000664870178510616,0.0430260120421397,0.0514331629019217,0.0296168815727439
"137","Thiazolidine-4-carboxylic acid",2.151,0.000805956754387423,0.0557381777695367,0.00216189048519578,0.00291793710960955,0.000576407836380244,0.00923618433555263,0.0164934061127381,0.082897797846217,0.109826079210987,0.108118725727343,0.115925995130709,0.000969832796119105,0.0281384724920727,0.0718195387859682,0.0392813525321804,0.00863401288694,0.0118370531753028,0.00801094480951486,0.0279174800449166,0.018624893651506,0.0130939830433827,0.000623374226382192,0.0314278703362455,0.029736640697673,0.0301618423491598,0.0278833640611378,0.0743175572760935,0.0728232285167486,0.0279004220530272
