"","Metabolite.name","Adduct.type","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2"
"34","Benzoic acid","[M+H]+",14.585,0.0402508617766776,0.0907482161491727,0.0251405755311296,0.0231357496511423,0.00477460544631061,0.0119018534141557,0.0143571317767852,0.00969557324589882,0.0111222374648062,0.0109655507961522,0.0119846214550726,0.0414889120323215,0.0257253308726181,0.0152396438440879,0.019666259130946,0.00707666749839583,0.0351201108293566,0.0322154210915179,0.0426853179906488,0.0467263764915165,0.0346254112808155,0.0411767533203519,0.0611236776634218,0.0616975013768646,0.054161792259505,0.0537722445616886,0.0897397300824869,0.0836818729661532
"35","Benzoic acid","[M+H]+",17.217,0.0294069663061533,0.072833933014091,0.0373762530649273,0.00884047152564917,0.0423623967916463,0.0174198360931336,0.0138139273256705,0.0166251489509728,0.0113302656746118,0.0139114128957972,0.0153214644827925,0.0328906480464294,0.0164883308080835,0.0200754191509451,0.0269505836974945,0.0301826215582677,0.0267325628237404,0.0293760923511891,0.00829573653943143,0.00122369766362403,0.0147722887222306,0.0349621635452605,0.188945590998339,0.0722911012168779,0.0728413343046646,0.0648225646317699,0.0361867599370256,0.0437204278791813
"36","NIACINAMIDE","[M+H]+",7.672,1.22212980059209e-07,1.40025326261876e-07,0.00716546080667605,0.00431429607207568,0.0125310446632626,0.02888460784251,0.0149976590267726,0.0154313482426221,0.0183766772340347,0.0237065742825495,0.015365199797754,8.52425547943084e-05,0.0486098517544627,0.130957439314544,0.135255754144687,0.125429319279139,0.0696853021587231,0.154847589428334,0.092245034726738,0.0548571554702911,0.0203784737017573,1.37917289452735e-07,0.00250616446310974,0.00444003370425353,0.00849787948187629,0.0114312016967414,1.64938220904853e-07,1.25058474719483e-07
"37","NIACINAMIDE","[M+H]+",5.593,0.00257682347564687,0.00013670483438869,0.010295530621127,0.0109174471256129,0.0120421303549803,0.0300463382188895,0.022758173205804,0.0191944565865472,0.0148372519047662,0.018057652276936,0.0146142948083103,0.00255753559904714,0.0455313947266839,0.1076039781421,0.127784713002567,0.134426047194993,0.0748490546785558,0.149491313197076,0.0899560856725386,0.0553906548545073,0.0173968990497134,0.00209782598353039,0.00805457088230617,0.0106471479272909,0.00940477157389543,0.00893045784846352,0.000196355150752226,0.000204391102969755
"38","NIACIN","[M+H]+",4.22,0.00361901807795689,0.00729994769437184,0.0102151118726238,0.0116762772662264,0.0127955423267622,0.0380718005032658,0.0549334245916931,0.0497974875567761,0.0512052749851744,0.0405859000100916,0.0378465035521695,0.00379300741754644,0.0501726197209896,0.0953223622990503,0.0587539438247215,0.0414273660731989,0.0266590819170477,0.0363410113550407,0.0655814660025892,0.180666349707902,0.0649820455211322,0.00363154637212718,0.00721071014140463,0.00817204437500561,0.00726666277723297,0.00781599662500496,0.0128688009960631,0.011288696436831
"39","NIACIN","[M+H]+",2.789,0.00075839390109158,0.00533688657033507,0.00795449371830222,0.0075751794612733,0.00842480852121828,0.0721725082504869,0.0713791533567944,0.057042738695632,0.054507742600106,0.0364001730961819,0.0476026167721255,0.00078884699689681,0.0648862784512469,0.0374898784430521,0.0447191605205166,0.0291978921424672,0.0373002349586959,0.035888662918665,0.100195153494663,0.156489596963068,0.095098036384083,0.000914656452937273,0.00364991484862159,0.00295636597469888,0.00245580340392112,0.00238527175779126,0.00867858820207926,0.00775096314304944
"40","Maltol","[M+H]+",4.466,0.0307431650662039,0.127223318005226,0.040750630682103,0.03227055857817,0.0347559657073748,0.0434627899031838,0.0128519824782996,0.0118826863850314,0.00387424292433562,0.00248331148857681,0.00245358737502109,0.0503951388930949,0.00145376667123655,0.0104638734890979,0.00543862543736775,0.00196478580642162,0.00201411454365383,0.0022149788658985,0.00111467313798479,0.00015158467209024,0.000494801519874882,0.0241951150322439,0.101779008586327,0.102600212741885,0.0863737164465469,0.0784341761393273,0.107356055807084,0.0808031336163397
"41","Maltol","[M+H]+",5.653,0.00295976279344965,0.0351155571367756,0.0159630208844106,0.0158418888626592,0.0184731519603729,0.0127757337617024,0.00883992271433102,0.00717019866442371,0.00374936838909055,0.00224952883020276,0.00156047600280287,0.00326649227700908,0.00101027871106743,0.000740123183964481,0.000636906766233644,0.0015029898366498,0.000829496307952509,0.00066289015476663,0.000400072469767875,1.75578835794325e-08,1.30237801480696e-08,0.00225310170620114,0.115701019725704,0.200208193948117,0.14053738700314,0.115823048167957,0.174722664555593,0.117006694603992
"42","Thymine; LC-ESI-QTOF; MS2; CE","[M+H]+",5.925,0.00480986880589312,0.0403910957897204,0.008000378592399,0.00670652138478089,0.00996551200598203,0.191509281203426,0.0899112993787312,0.00925030759991692,0.00776915325908289,0.00705036078533165,0.00653347400608987,0.00531768289969998,0.0236506071933171,0.0866984410563517,0.0211705348086648,0.167207350023384,0.0988748050397794,0.0313222034549196,0.0394130397965914,0.0795613643637628,0.0203888486341867,0.00419195229223192,0.00498640173605067,0.00657176381411185,0.00244763881567522,0.00231185608281014,0.012869386442476,0.0111188707346333
"43","Pyroglutamic acid","[M+H]+",6.448,0.0135899123104801,0.0185042505121769,0.00938316050520706,0.00603185043437043,0.00596675231963348,0.0396529442147464,0.0492597819120214,0.0402801210633728,0.0538444396376214,0.053136740180339,0.0540651477351527,0.00713975041572686,0.0654968891146766,0.0619742436257231,0.0752201412552774,0.062009709819513,0.0504435357536319,0.050112792837995,0.0553886680753972,0.0526365572786287,0.0594390899662314,0.00660543976127506,0.0207194502547427,0.018513065933839,0.013980941603719,0.0119947167026498,0.0175830821776417,0.0270268245982101
